Date,Temperature_C,pH,CO2_Injectionsper10min,RelativeDensity,LightIntensity,TankVolume,TotalNutrients_mLper10min,TopLeftNutr_Multiplier,LowerLeftNutr_Multiplier,RightNutr_Multiplier,Growth_Rate
14/10/2021 00:12,25.13604,8.499009,18.88703,0.9068134,80,1023,0,1,1,1,0.01983179
14/10/2021 00:13,25.06398,8.503283,18.89923,0.9071501,80,1023,0,1,1,1,0.01983179
14/10/2021 00:14,25.35004,8.496018,18.91124,0.9075296,80,1022,0,1,1,1,0.01983179
14/10/2021 00:15,25.34466,8.501574,18.92307,0.9080323,80,1023,0,1,1,1,0.0200949
14/10/2021 00:16,25.04893,8.504778,18.93373,0.9086301,80,1024,0,1,1,1,0.0200949
14/10/2021 00:17,25.35757,8.498155,18.94372,0.9092229,80,1023,0,1,1,1,0.0200949
14/10/2021 00:18,25.20056,8.502642,18.95306,0.9097539,80,1022,0,1,1,1,0.02036524
14/10/2021 00:19,25.31132,8.500718,18.96277,0.9101903,80,1022,0,1,1,1,0.02036524
14/10/2021 00:20,25.38554,8.501146,18.97233,0.9105971,80,1023,0,1,1,1,0.02036524
14/10/2021 00:21,25.28766,8.500933,18.98224,0.9109882,80,1021,0,1,1,1,0.02063705
14/10/2021 00:22,25.39845,8.50606,18.99151,0.911458,80,1021,0,1,1,1,0.02063705
14/10/2021 00:23,25.38554,8.502428,19.00064,0.9119296,80,1023,0,1,1,1,0.02063705
14/10/2021 00:24,25.39199,8.498796,19.01013,0.9124008,80,1023,0,1,1,1,0.0209124
14/10/2021 00:25,25.15001,8.504137,19.01997,0.9129435,80,1023,0,1,1,1,0.0209124
14/10/2021 00:26,25.41673,8.499864,19.02967,0.913448,80,1023,0,1,1,1,0.0209124
14/10/2021 00:27,25.29412,8.51247,19.03973,0.9136707,80,1023,0,1,1,1,0.0211909
14/10/2021 00:28,25.43179,8.500291,19.05013,0.9140554,80,1021,0,1,1,1,0.0211909
14/10/2021 00:29,25.17904,8.503496,19.05938,0.914534,80,1023,0,1,1,1,0.0211909
14/10/2021 00:30,25.16613,8.501146,19.06899,0.9149245,80,1022,0,1,1,1,0.02147283
14/10/2021 00:31,25.46406,8.497514,19.07896,0.9153944,80,1023,0,1,1,1,0.02147283
14/10/2021 00:32,25.43502,8.503283,19.08877,0.9160921,80,1023,0,1,1,1,0.02147283
14/10/2021 00:33,25.40814,8.503496,19.09844,0.916712,80,1023,0,1,1,1,0.02176012
14/10/2021 00:34,25.46191,8.497727,19.10746,0.9173661,80,1023,0,1,1,1,0.02176012
14/10/2021 00:35,25.35543,8.511616,19.11635,0.9180298,80,1023,0,1,1,1,0.02176012
14/10/2021 00:36,25.3479,8.500077,19.12561,0.9186828,80,1021,0,1,1,1,0.02204911
14/10/2021 00:37,25.56089,8.510975,19.13472,0.919181,80,1023,0,1,1,1,0.02204911
14/10/2021 00:38,25.46299,8.503069,19.1437,0.91965,80,1021,0,1,1,1,0.02204911
14/10/2021 00:39,25.52646,8.501574,19.15355,0.9201478,80,1022,0,1,1,1,0.02233422
14/10/2021 00:40,25.38878,8.507556,19.16374,0.9208249,80,1021,0,1,1,1,0.02233422
14/10/2021 00:41,25.47376,8.500718,19.17479,0.9215663,80,1025,0,1,1,1,0.02233422
14/10/2021 00:42,25.51571,8.508838,19.18666,0.9223365,80,1023,0,1,1,1,0.02261446
14/10/2021 00:43,25.28551,8.502001,19.19886,0.9233119,80,1025,0,1,1,1,0.02261446
14/10/2021 00:44,25.30165,8.498155,19.21238,0.9242182,80,1023,0,1,1,1,0.02261446
14/10/2021 00:45,25.41244,8.505205,19.2282,0.9250402,80,1022,0,1,1,1,0.02289784
14/10/2021 00:46,25.43933,8.504137,19.24527,0.9259312,80,1020,0,1,1,1,0.02289784
14/10/2021 00:47,25.46839,8.500933,19.26459,0.9268456,80,1023,0,1,1,1,0.02289784
14/10/2021 00:48,25.58672,8.491317,19.28662,0.9276839,80,1024,0,1,1,1,0.02319265
14/10/2021 00:49,25.30056,8.505632,19.30982,0.9284419,80,1023,0,1,1,1,0.02319265
14/10/2021 00:50,25.54906,8.503923,19.33368,0.9291543,80,1023,0,1,1,1,0.02319265
14/10/2021 00:51,25.53831,8.505632,19.35767,0.9299178,80,1023,0,1,1,1,0.0234885
14/10/2021 00:52,25.49742,8.501574,19.38281,0.9306128,80,1021,0,1,1,1,0.0234885
14/10/2021 00:53,25.48452,8.50841,19.40956,0.9311525,80,1023,0,1,1,1,0.0234885
14/10/2021 00:54,25.52969,8.498155,19.43692,0.9317015,80,1023,0,1,1,1,0.02378746
14/10/2021 00:55,25.51894,8.504778,19.46387,0.9322668,80,1023,0,1,1,1,0.02378746
14/10/2021 00:56,25.52969,8.497941,19.49191,0.9325495,80,1023,0,1,1,1,0.02378746
14/10/2021 00:57,25.24141,8.505632,19.51953,0.9329696,80,1021,0,1,1,1,0.0240895
14/10/2021 00:58,25.23711,8.504137,19.54674,0.9334581,80,1023,0,1,1,1,0.0240895
14/10/2021 00:59,25.18979,8.500077,19.57504,0.934141,80,1024,0,1,1,1,0.0240895
14/10/2021 01:00,25.49419,8.507128,19.60441,0.9347125,80,1021,0,1,1,1,0.02438949
14/10/2021 01:01,25.45115,8.504137,19.63434,0.9354056,80,1023,0,1,1,1,0.02438949
14/10/2021 01:02,25.4759,8.497941,19.66533,0.9361766,80,1023,0,1,1,1,0.02438949
14/10/2021 01:03,25.42211,8.501787,19.69635,0.9369334,80,1023,0,1,1,1,0.02469119
14/10/2021 01:04,25.46622,8.506487,19.7279,0.9375217,80,1021,0,1,1,1,0.02469119
14/10/2021 01:05,25.40167,8.498796,19.76048,0.9382365,80,1022,0,1,1,1,0.02469119
14/10/2021 01:06,25.10592,8.508838,19.79358,0.9389694,80,1021,0,1,1,1,0.02499194
14/10/2021 01:07,25.13065,8.504137,19.82767,0.9397984,80,1022,0,1,1,1,0.02499194
14/10/2021 01:08,25.09946,8.500504,19.86276,0.9405898,80,1022,0,1,1,1,0.02499194
14/10/2021 01:09,25.35972,8.502428,19.89832,0.9413334,80,1022,0,1,1,1,0.0252781
14/10/2021 01:10,25.33714,8.500933,19.93434,0.9419172,80,1021,0,1,1,1,0.0252781
14/10/2021 01:11,25.31133,8.50136,19.97033,0.9426428,80,1024,0,1,1,1,0.0252781
14/10/2021 01:12,25.34681,8.499009,20.00577,0.9432562,80,1025,0,1,1,1,0.02555132
14/10/2021 01:13,25.04893,8.498582,20.03969,0.9438781,80,1023,0,1,1,1,0.02555132
14/10/2021 01:14,25.31885,8.502642,20.07259,0.9445453,80,1022,0,1,1,1,0.02555132
14/10/2021 01:15,25.29626,8.505419,20.103,0.9453559,80,1024,0,1,1,1,0.02579785
14/10/2021 01:16,25.3253,8.500077,20.13196,0.9459305,80,1022,0,1,1,1,0.02579785
14/10/2021 01:17,24.99088,8.504778,20.15898,0.9464691,80,1022,0,1,1,1,0.02579785
14/10/2021 01:18,25.15109,8.502214,20.18359,0.9470942,80,1024,0,1,1,1,0.02602642
14/10/2021 01:19,24.96292,8.50136,20.20584,0.9477746,80,1024,0,1,1,1,0.02602642
14/10/2021 01:20,25.22851,8.497941,20.22575,0.9484805,80,1023,0,1,1,1,0.02602642
14/10/2021 01:21,25.21022,8.512684,20.24436,0.9492817,80,1023,0,1,1,1,0.02625248
14/10/2021 01:22,25.19624,8.50136,20.2612,0.9498724,80,1023,0,1,1,1,0.02625248
14/10/2021 01:23,25.18334,8.501146,20.27778,0.9502735,80,1023,0,1,1,1,0.02625248
14/10/2021 01:24,25.13495,8.500933,20.29311,0.9504914,80,1023,0,1,1,1,0.0264696
14/10/2021 01:25,25.12743,8.50371,20.30922,0.9506905,80,1021,0,1,1,1,0.0264696
14/10/2021 01:26,25.12528,8.503069,20.32408,0.9508579,80,1021,0,1,1,1,0.0264696
14/10/2021 01:27,25.13065,8.495378,20.33922,0.9512231,80,1023,0,1,1,1,0.02667044
14/10/2021 01:28,24.8995,8.506273,20.35363,0.9515726,80,1021,0,1,1,1,0.02667044
14/10/2021 01:29,25.1285,8.50136,20.36732,0.9521112,80,1023,0,1,1,1,0.02667044
14/10/2021 01:30,24.95002,8.500933,20.38032,0.9526316,80,1022,0,1,1,1,0.02686313
14/10/2021 01:31,25.10699,8.502428,20.39311,0.9531671,80,1023,0,1,1,1,0.02686313
14/10/2021 01:32,25.01023,8.503923,20.40471,0.9537793,80,1023,0,1,1,1,0.02686313
14/10/2021 01:33,24.76405,8.50606,20.41564,0.9545658,80,1024,0,1,1,1,0.02704999
14/10/2021 01:34,25.0285,8.49965,20.42691,0.9553667,80,1023,0,1,1,1,0.02704999
14/10/2021 01:35,24.98013,8.503496,20.43701,0.9558706,80,1024,0,1,1,1,0.02704999
14/10/2021 01:36,25.0113,8.495378,20.44695,0.9562298,80,1023,0,1,1,1,0.02723631
14/10/2021 01:37,24.71784,8.505205,20.45525,0.956668,80,1021,0,1,1,1,0.02723631
14/10/2021 01:38,24.73288,8.497727,20.46242,0.957248,80,1021,0,1,1,1,0.02723631
14/10/2021 01:39,24.97905,8.498155,20.46848,0.9574845,80,1023,0,1,1,1,0.02741127
14/10/2021 01:40,24.94894,8.500291,20.47245,0.9578927,80,1023,0,1,1,1,0.02741127
14/10/2021 01:41,24.70924,8.498582,20.47487,0.958551,80,1023,0,1,1,1,0.02741127
14/10/2021 01:42,24.88552,8.502642,20.47624,0.9588517,80,1023,0,1,1,1,0.02758067
14/10/2021 01:43,24.92207,8.496018,20.4766,0.9588965,80,1023,0,1,1,1,0.02758067
14/10/2021 01:44,24.64045,8.508838,20.47445,0.959007,80,1021,0,1,1,1,0.02758067
14/10/2021 01:45,24.64153,8.512043,20.47083,0.9591819,80,1024,0,1,1,1,0.02773907
14/10/2021 01:46,24.89304,8.497727,20.46577,0.9591107,80,1023,0,1,1,1,0.02773907
14/10/2021 01:47,24.90809,8.50136,20.45979,0.9590465,80,1025,0,1,1,1,0.02773907
14/10/2021 01:48,24.81673,8.501574,20.45239,0.9592333,80,1024,0,1,1,1,0.02788238
14/10/2021 01:49,24.89734,8.503069,20.4446,0.9597955,80,1023,0,1,1,1,0.02788238
14/10/2021 01:50,24.89519,8.495164,20.43693,0.9602248,80,1023,0,1,1,1,0.02788238
14/10/2021 01:51,24.91347,8.502214,20.42888,0.9605099,80,1023,0,1,1,1,0.02801776
14/10/2021 01:52,24.88874,8.497727,20.41995,0.9608402,80,1023,0,1,1,1,0.02801776
14/10/2021 01:53,24.95647,8.506914,20.40915,0.9609483,80,1023,0,1,1,1,0.02801776
14/10/2021 01:54,24.91239,8.498796,20.39801,0.961008,80,1023,0,1,1,1,0.02813776
14/10/2021 01:55,24.76514,8.50606,20.38554,0.9613301,80,1022,0,1,1,1,0.02813776
14/10/2021 01:56,24.78019,8.504992,20.37226,0.9620396,80,1023,0,1,1,1,0.02813776
14/10/2021 01:57,24.83608,8.504137,20.35817,0.9626836,80,1023,0,1,1,1,0.02824738
14/10/2021 01:58,24.93389,8.49495,20.3453,0.96341,80,1023,0,1,1,1,0.02824738
14/10/2021 01:59,24.95539,8.502214,20.33212,0.9638815,80,1021,0,1,1,1,0.02824738
14/10/2021 02:00,24.96292,8.498796,20.31864,0.9639152,80,1024,0,1,1,1,0.02835431
14/10/2021 02:01,24.69419,8.502001,20.30286,0.963846,80,1022,0,1,1,1,0.02835431
14/10/2021 02:02,24.96722,8.496659,20.28682,0.9640138,80,1021,0,1,1,1,0.02835431
14/10/2021 02:03,24.98657,8.50606,20.27001,0.9642413,80,1023,0,1,1,1,0.02845342
14/10/2021 02:04,25.007,8.506273,20.25246,0.9647964,80,1022,0,1,1,1,0.02845342
14/10/2021 02:05,25.00377,8.497087,20.23518,0.9655001,80,1023,0,1,1,1,0.02845342
14/10/2021 02:06,24.75975,8.509693,20.21715,0.9661379,80,1022,0,1,1,1,0.02855133
14/10/2021 02:07,25.01882,8.497087,20.19889,0.9665185,80,1022,0,1,1,1,0.02855133
14/10/2021 02:08,24.749,8.504778,20.17941,0.9666165,80,1024,0,1,1,1,0.02855133
14/10/2021 02:09,25.03172,8.499864,20.15822,0.9666408,80,1023,0,1,1,1,0.02865232
14/10/2021 02:10,24.76943,8.503496,20.13684,0.966814,80,1022,0,1,1,1,0.02865232
14/10/2021 02:11,25.05753,8.498582,20.11679,0.9670333,80,1022,0,1,1,1,0.02865232
14/10/2021 02:12,25.05968,8.498155,20.09654,0.9672114,80,1022,0,1,1,1,0.02874368
14/10/2021 02:13,25.08226,8.502001,20.07759,0.9677933,80,1023,0,1,1,1,0.02874368
14/10/2021 02:14,25.07258,8.499436,20.06043,0.9682812,80,1023,0,1,1,1,0.02874368
14/10/2021 02:15,24.80597,8.503923,20.04352,0.9687673,80,1023,0,1,1,1,0.02882961
14/10/2021 02:16,25.05753,8.494737,20.02737,0.9691591,80,1023,0,1,1,1,0.02882961
14/10/2021 02:17,24.83822,8.503283,20.01146,0.9696865,80,1022,0,1,1,1,0.02882961
14/10/2021 02:18,25.05754,8.505205,19.99629,0.9698953,80,1023,0,1,1,1,0.02891811
14/10/2021 02:19,25.05324,8.504137,19.98184,0.9703546,80,1023,0,1,1,1,0.02891811
14/10/2021 02:20,25.1113,8.504351,19.96811,0.9709649,80,1021,0,1,1,1,0.02891811
14/10/2021 02:21,25.10269,8.499009,19.95559,0.9713407,80,1022,0,1,1,1,0.02900923
14/10/2021 02:22,24.98014,8.505419,19.94526,0.9716348,80,1024,0,1,1,1,0.02900923
14/10/2021 02:23,25.00916,8.500718,19.93658,0.9720919,80,1023,0,1,1,1,0.02900923
14/10/2021 02:24,25.1457,8.493241,19.92903,0.9723547,80,1024,0,1,1,1,0.02909565
14/10/2021 02:25,24.87369,8.502855,19.9231,0.9723994,80,1024,0,1,1,1,0.02909565
14/10/2021 02:26,24.92422,8.500077,19.91825,0.9725451,80,1023,0,1,1,1,0.02909565
14/10/2021 02:27,25.20915,8.502214,19.91448,0.972787,80,1024,0,1,1,1,0.0291716
14/10/2021 02:28,25.18872,8.504778,19.91026,0.9730263,80,1022,0,1,1,1,0.0291716
14/10/2021 02:29,25.2199,8.500077,19.9076,0.9733325,80,1022,0,1,1,1,0.0291716
14/10/2021 02:30,25.20162,8.50371,19.90499,0.9737715,80,1023,0,1,1,1,0.02923666
14/10/2021 02:31,25.12851,8.502214,19.90342,0.974566,80,1023,0,1,1,1,0.02923666
14/10/2021 02:32,25.22743,8.495164,19.90137,0.975227,80,1023,0,1,1,1,0.02923666
14/10/2021 02:33,24.96399,8.504351,19.89884,0.9758314,80,1021,0,1,1,1,0.02930209
14/10/2021 02:34,25.26615,8.501146,19.89486,0.9762818,80,1022,0,1,1,1,0.02930209
14/10/2021 02:35,25.25754,8.49965,19.88994,0.9765614,80,1025,0,1,1,1,0.02930209
14/10/2021 02:36,25.26292,8.503923,19.88509,0.9768066,80,1022,0,1,1,1,0.02936906
14/10/2021 02:37,25.26615,8.500291,19.88031,0.9772686,80,1025,0,1,1,1,0.02936906
14/10/2021 02:38,25.29411,8.501574,19.87661,0.9778185,80,1022,0,1,1,1,0.02936906
14/10/2021 02:39,25.30809,8.500933,19.87296,0.9784657,80,1024,0,1,1,1,0.02943272
14/10/2021 02:40,25.2726,8.500718,19.87037,0.9791086,80,1023,0,1,1,1,0.02943272
14/10/2021 02:41,25.29303,8.500504,19.86681,0.9795167,80,1022,0,1,1,1,0.02943272
14/10/2021 02:42,25.09195,8.504992,19.86281,0.9798432,80,1023,0,1,1,1,0.02949485
14/10/2021 02:43,25.34143,8.501787,19.85836,0.9801472,80,1022,0,1,1,1,0.02949485
14/10/2021 02:44,25.32422,8.499864,19.85399,0.9803477,80,1024,0,1,1,1,0.02949485
14/10/2021 02:45,25.15862,8.504992,19.85068,0.9805358,80,1024,0,1,1,1,0.02954784
14/10/2021 02:46,25.15754,8.497514,19.84742,0.9808437,80,1022,0,1,1,1,0.02954784
14/10/2021 02:47,25.11883,8.507342,19.84421,0.9813056,80,1024,0,1,1,1,0.02954784
14/10/2021 02:48,25.13281,8.503923,19.84105,0.9817222,80,1022,0,1,1,1,0.02959563
14/10/2021 02:49,25.35219,8.49153,19.83893,0.982062,80,1023,0,1,1,1,0.02959563
14/10/2021 02:50,25.30595,8.506273,19.83634,0.9824322,80,1024,0,1,1,1,0.02959563
14/10/2021 02:51,25.39091,8.497087,19.8333,0.9830365,80,1024,0,1,1,1,0.029639
14/10/2021 02:52,25.37801,8.51012,19.8298,0.9835818,80,1024,0,1,1,1,0.029639
14/10/2021 02:53,25.33283,8.50371,19.82585,0.9840534,80,1023,0,1,1,1,0.029639
14/10/2021 02:54,25.4092,8.502214,19.82146,0.9844954,80,1024,0,1,1,1,0.0296745
14/10/2021 02:55,25.42211,8.502001,19.81564,0.9851261,80,1024,0,1,1,1,0.0296745
14/10/2021 02:56,25.39737,8.505846,19.80991,0.9855899,80,1024,0,1,1,1,0.0296745
14/10/2021 02:57,25.41781,8.500291,19.80376,0.9861457,80,1024,0,1,1,1,0.02970446
14/10/2021 02:58,25.29305,8.501787,19.7977,0.9865547,80,1024,0,1,1,1,0.02970446
14/10/2021 02:59,25.41459,8.504137,19.79024,0.9869793,80,1023,0,1,1,1,0.02970446
14/10/2021 03:00,25.41351,8.501574,19.78238,0.9873831,80,1024,0,1,1,1,0.02973686
14/10/2021 03:01,25.45223,8.496873,19.77465,0.987727,80,1023,0,1,1,1,0.02973686
14/10/2021 03:02,25.44793,8.508838,19.76703,0.9879724,80,1023,0,1,1,1,0.02973686
14/10/2021 03:03,25.43287,8.504137,19.76052,0.988393,80,1022,0,1,1,1,0.02976466
14/10/2021 03:04,25.51463,8.499864,19.75561,0.9889337,80,1024,0,1,1,1,0.02976466
14/10/2021 03:05,25.23818,8.506273,19.75078,0.9894993,80,1023,0,1,1,1,0.02976466
14/10/2021 03:06,25.2156,8.503923,19.74552,0.9899628,80,1024,0,1,1,1,0.0297865
14/10/2021 03:07,25.4845,8.496018,19.74084,0.9904809,80,1023,0,1,1,1,0.0297865
14/10/2021 03:08,25.35543,8.505419,19.73622,0.9910331,80,1024,0,1,1,1,0.0297865
14/10/2021 03:09,25.37587,8.503923,19.73218,0.99165,80,1024,0,1,1,1,0.02980475
14/10/2021 03:10,25.37264,8.501146,19.7287,0.9921761,80,1021,0,1,1,1,0.02980475
14/10/2021 03:11,25.48558,8.504564,19.72627,0.9927688,80,1023,0,1,1,1,0.02980475
14/10/2021 03:12,25.52755,8.506273,19.72587,0.9933879,80,1024,0,1,1,1,0.02981742
14/10/2021 03:13,25.49311,8.504137,19.72698,0.9940193,80,1023,0,1,1,1,0.02981742
14/10/2021 03:14,25.51679,8.504137,19.72908,0.9946929,80,1022,0,1,1,1,0.02981742
14/10/2021 03:15,25.58026,8.501146,19.73414,0.9954522,80,1022,0,1,1,1,0.02983159
14/10/2021 03:16,25.46193,8.500933,19.74163,0.99614,80,1022,0,1,1,1,0.02983159
14/10/2021 03:17,25.53184,8.500504,19.75151,0.996832,80,1024,0,1,1,1,0.02983159
14/10/2021 03:18,25.534,8.499436,19.76323,0.9975777,80,1022,0,1,1,1,0.02984136
14/10/2021 03:19,25.24787,8.502642,19.77579,0.9984046,80,1024,0,1,1,1,0.02984136
14/10/2021 03:20,25.51678,8.498368,19.79015,0.9990576,80,1023,0,1,1,1,0.02984136
14/10/2021 03:21,25.335,8.50606,19.8053,0.9997762,80,1022,0,1,1,1,0.02985266
14/10/2021 03:22,25.28551,8.506487,19.82172,1.000444,80,1023,0,1,1,1,0.02985266
14/10/2021 03:23,25.52754,8.499864,19.83939,1.001017,80,1022,0,1,1,1,0.02985266
14/10/2021 03:24,25.25001,8.501787,19.8573,1.001449,80,1022,0,1,1,1,0.02986337
14/10/2021 03:25,25.45869,8.502642,19.87594,1.001963,80,1024,0,1,1,1,0.02986337
14/10/2021 03:26,25.44578,8.502642,19.8948,1.00254,80,1024,0,1,1,1,0.02986337
14/10/2021 03:27,25.47805,8.50606,19.91388,1.00316,80,1023,0,1,1,1,0.02987025
14/10/2021 03:28,25.45438,8.500718,19.93417,1.003853,80,1023,0,1,1,1,0.02987025
14/10/2021 03:29,25.22421,8.500077,19.95566,1.004426,80,1024,0,1,1,1,0.02987025
14/10/2021 03:30,25.45976,8.507128,19.97832,1.004972,80,1021,0,1,1,1,0.02987751
14/10/2021 03:31,25.38876,8.504137,20.00215,1.00544,80,1025,0,1,1,1,0.02987751
14/10/2021 03:32,25.44362,8.505419,20.02762,1.005906,80,1023,0,1,1,1,0.02987751
14/10/2021 03:33,25.39092,8.497727,20.0542,1.006291,80,1023,0,1,1,1,0.02987891
14/10/2021 03:34,25.2511,8.50371,20.08239,1.006803,80,1022,0,1,1,1,0.02987891
14/10/2021 03:35,25.39414,8.498155,20.11215,1.00746,80,1023,0,1,1,1,0.02987891
14/10/2021 03:36,25.37693,8.509265,20.14297,1.00799,80,1022,0,1,1,1,0.02987411
14/10/2021 03:37,25.38661,8.504351,20.17383,1.008552,80,1024,0,1,1,1,0.02987411
14/10/2021 03:38,25.37478,8.498582,20.20472,1.009178,80,1022,0,1,1,1,0.02987411
14/10/2021 03:39,25.26831,8.506487,20.23665,1.009728,80,1022,0,1,1,1,0.02986891
14/10/2021 03:40,25.31024,8.499223,20.2686,1.010168,80,1024,0,1,1,1,0.02986891
14/10/2021 03:41,25.04893,8.507983,20.30057,1.010823,80,1022,0,1,1,1,0.02986891
14/10/2021 03:42,25.29411,8.49965,20.33156,1.01133,80,1024,0,1,1,1,0.02986047
14/10/2021 03:43,24.9855,8.500933,20.36059,1.011863,80,1024,0,1,1,1,0.02986047
14/10/2021 03:44,25.01237,8.507556,20.38818,1.012396,80,1022,0,1,1,1,0.02986047
14/10/2021 03:45,24.9898,8.505846,20.41236,1.013077,80,1022,0,1,1,1,0.02983869
14/10/2021 03:46,25.23926,8.498582,20.43467,1.013687,80,1022,0,1,1,1,0.02983869
14/10/2021 03:47,25.03711,8.509692,20.45465,1.014354,80,1023,0,1,1,1,0.02983869
14/10/2021 03:48,25.22851,8.498155,20.47283,1.014709,80,1022,0,1,1,1,0.02980254
14/10/2021 03:49,24.92529,8.50606,20.48974,1.015018,80,1023,0,1,1,1,0.02980254
14/10/2021 03:50,25.16076,8.497087,20.50489,1.015229,80,1024,0,1,1,1,0.02980254
14/10/2021 03:51,24.91454,8.509265,20.51932,1.015588,80,1022,0,1,1,1,0.02975325
14/10/2021 03:52,25.15646,8.504564,20.53203,1.015922,80,1024,0,1,1,1,0.02975325
14/10/2021 03:53,25.1371,8.501146,20.54405,1.016557,80,1025,0,1,1,1,0.02975325
14/10/2021 03:54,25.13818,8.499223,20.55639,1.017135,80,1021,0,1,1,1,0.02969536
14/10/2021 03:55,24.94143,8.504351,20.56854,1.017842,80,1022,0,1,1,1,0.02969536
14/10/2021 03:56,24.94035,8.502001,20.58052,1.018433,80,1024,0,1,1,1,0.02969536
14/10/2021 03:57,25.14033,8.497087,20.59331,1.018959,80,1023,0,1,1,1,0.02963689
14/10/2021 03:58,25.10377,8.499864,20.60491,1.019378,80,1022,0,1,1,1,0.02963689
14/10/2021 03:59,24.91777,8.510761,20.61584,1.019977,80,1024,0,1,1,1,0.02963689
14/10/2021 04:00,24.9296,8.509693,20.6261,1.020352,80,1024,0,1,1,1,0.02957564
14/10/2021 04:01,24.89951,8.503496,20.63571,1.0208,80,1021,0,1,1,1,0.02957564
14/10/2021 04:02,25.02635,8.497514,20.64517,1.021139,80,1024,0,1,1,1,0.02957564
14/10/2021 04:03,24.88875,8.500504,20.65299,1.02151,80,1023,0,1,1,1,0.02950449
14/10/2021 04:04,24.75546,8.502642,20.6587,1.021877,80,1024,0,1,1,1,0.02950449
14/10/2021 04:05,24.9984,8.500504,20.66332,1.022349,80,1024,0,1,1,1,0.02950449
14/10/2021 04:06,24.80813,8.502855,20.66637,1.022617,80,1024,0,1,1,1,0.02942578
14/10/2021 04:07,24.77373,8.502642,20.66838,1.023038,80,1023,0,1,1,1,0.02942578
14/10/2021 04:08,24.97905,8.498368,20.67035,1.023486,80,1023,0,1,1,1,0.02942578
14/10/2021 04:09,24.94465,8.498582,20.67129,1.023806,80,1024,0,1,1,1,0.02934261
14/10/2021 04:10,24.96077,8.495591,20.67122,1.024112,80,1023,0,1,1,1,0.02934261
14/10/2021 04:11,24.72107,8.50371,20.66916,1.024271,80,1023,0,1,1,1,0.02934261
14/10/2021 04:12,24.91454,8.499009,20.66462,1.024383,80,1025,0,1,1,1,0.02925534
14/10/2021 04:13,24.80061,8.504778,20.65965,1.02451,80,1024,0,1,1,1,0.02925534
14/10/2021 04:14,24.81673,8.500933,20.65326,1.024709,80,1021,0,1,1,1,0.02925534
14/10/2021 04:15,24.92744,8.504564,20.64696,1.024913,80,1023,0,1,1,1,0.02916973
14/10/2021 04:16,24.91347,8.497087,20.63975,1.025353,80,1025,0,1,1,1,0.02916973
14/10/2021 04:17,24.79738,8.505419,20.63116,1.025741,80,1023,0,1,1,1,0.02916973
14/10/2021 04:18,24.93497,8.496232,20.62119,1.025972,80,1023,0,1,1,1,0.02908457
14/10/2021 04:19,24.84253,8.505632,20.60937,1.026226,80,1023,0,1,1,1,0.02908457
14/10/2021 04:20,24.94357,8.491317,20.59623,1.026501,80,1023,0,1,1,1,0.02908457
14/10/2021 04:21,24.68129,8.504564,20.58229,1.0268,80,1024,0,1,1,1,0.02898961
14/10/2021 04:22,24.94679,8.499436,20.56755,1.027109,80,1022,0,1,1,1,0.02898961
14/10/2021 04:23,24.96292,8.501787,20.55104,1.027673,80,1023,0,1,1,1,0.02898961
14/10/2021 04:24,24.95969,8.495378,20.53327,1.0282,80,1024,0,1,1,1,0.02889292
14/10/2021 04:25,24.85758,8.507556,20.51377,1.028559,80,1024,0,1,1,1,0.02889292
14/10/2021 04:26,24.97474,8.497941,20.49307,1.028797,80,1024,0,1,1,1,0.02889292
14/10/2021 04:27,24.71891,8.503069,20.47067,1.029103,80,1022,0,1,1,1,0.02880823
14/10/2021 04:28,24.9855,8.502001,20.44711,1.029173,80,1025,0,1,1,1,0.02880823
14/10/2021 04:29,24.99732,8.503923,20.42241,1.029344,80,1022,0,1,1,1,0.02880823
14/10/2021 04:30,24.71461,8.504778,20.39707,1.029484,80,1024,0,1,1,1,0.02872249
14/10/2021 04:31,25.01237,8.497941,20.37011,1.029761,80,1023,0,1,1,1,0.02872249
14/10/2021 04:32,25.00055,8.507128,20.34156,1.030076,80,1023,0,1,1,1,0.02872249
14/10/2021 04:33,25.05,8.502855,20.31294,1.030549,80,1021,0,1,1,1,0.02863186
14/10/2021 04:34,24.76835,8.503496,20.28424,1.030763,80,1022,0,1,1,1,0.02863186
14/10/2021 04:35,25.07473,8.494096,20.25498,1.031063,80,1022,0,1,1,1,0.02863186
14/10/2021 04:36,24.7791,8.501146,20.22616,1.031332,80,1024,0,1,1,1,0.02853306
14/10/2021 04:37,24.79415,8.504137,20.19776,1.03149,80,1024,0,1,1,1,0.02853306
14/10/2021 04:38,25.06183,8.499864,20.1683,1.031669,80,1024,0,1,1,1,0.02853306
14/10/2021 04:39,24.8995,8.509265,20.13877,1.032031,80,1023,0,1,1,1,0.02843435
14/10/2021 04:40,24.91348,8.501146,20.10869,1.032327,80,1024,0,1,1,1,0.02843435
14/10/2021 04:41,25.09839,8.49965,20.08006,1.032705,80,1023,0,1,1,1,0.02843435
14/10/2021 04:42,24.79952,8.502642,20.05286,1.03343,80,1024,0,1,1,1,0.02833563
14/10/2021 04:43,25.10699,8.499436,20.02657,1.033977,80,1023,0,1,1,1,0.02833563
14/10/2021 04:44,24.82855,8.501787,20.00067,1.034547,80,1025,0,1,1,1,0.02833563
14/10/2021 04:45,25.1457,8.49965,19.97516,1.035066,80,1023,0,1,1,1,0.02825155
